#      date    value 
 2023-07-22 304.4965 
 2023-07-23 305.1865 
 2023-07-24 304.3618 
 2023-07-25 304.2209 
 2023-07-26 303.1486 
 2023-07-27 302.0932 
 2023-07-28 302.2197 
 2023-07-29 302.4645 
 2023-07-30 302.5819 
 2023-07-31 303.6486 
 2023-08-01 304.1393 
 2023-08-02  304.265 
 2023-08-03 304.4117 
 2023-08-04 305.8706 
 2023-08-05 306.9103 
 2023-08-06  306.904 
 2023-08-07 306.3461 
 2023-08-08 306.2629 
 2023-08-09   306.76 
 2023-08-10 307.1139 
 2023-08-11 307.0032 
 2023-08-12 308.0186 
 2023-08-13 307.0213 
 2023-08-14 306.3314 
 2023-08-15 307.3658 
 2023-08-16 308.5107 
 2023-08-17 308.3716 
 2023-08-18 308.4087 
 2023-08-19 308.2873 
 2023-08-20 308.5149 
 2023-08-21 309.5512 
 2023-08-22 310.3433 
 2023-08-23 306.8086 
 2023-08-24 306.1242 
 2023-08-25 306.4405 
 2023-08-26 306.5115 
 2023-08-27 307.3673 
 2023-08-28 306.9348 
 2023-08-29 306.4974 
 2023-08-30 308.0176 
 2023-08-31 308.2091 
 2023-09-01 308.0129 
 2023-09-02 307.2833 
 2023-09-03 306.8287 
 2023-09-04 306.8646 
 2023-09-05 307.4027 
 2023-09-06 307.9337 
 2023-09-07 308.0675 
 2023-09-08 308.4678 
 2023-09-09 308.4075 
 2023-09-10 307.7831 
 2023-09-11 308.3836 
 2023-09-12 309.0405 
 2023-09-13  309.384 
 2023-09-14 309.3704 
 2023-09-15 307.3546 
 2023-09-16 302.5858 
 2023-09-17 302.2415 
 2023-09-18 301.4767 
 2023-09-19 301.7688 
 2023-09-20 302.9092 
 2023-09-21 303.4183 
 2023-09-22 303.9066 
 2023-09-23 303.9059 
 2023-09-24 303.5395 
 2023-09-25 303.5271 
 2023-09-26 303.0741 
 2023-09-27  303.686 
 2023-09-28 304.8889 
 2023-09-29  304.973 
 2023-09-30 302.3808 
 2023-10-01 302.6772 
